mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
41	41	3/4	3/4	4/4	2	1		V43(6)		d	i		V43(6)		V		43	6				Mm7	1	1	-3, -1, 1, 5		1	-3
41	41	13/16	13/16	4/4	2	1		V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
41	41	7/8	7/8	4/4	2	1		V65(4)		d	i		V65(4)		V		65	4				Mm7	1	1	0, 2, -1, 1		1	0
41	41	15/16	15/16	4/4	2	1		V65		d	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
42	42	0	0	4/4	2	1		i|IAC}		d	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
42	42	1/8	1/8	4/4	2	1		i64{		d	i		i64		i		64				{	m	1	1	1, 0, -3		0	1
42	42	1/4	1/4	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
42	42	3/8	3/8	4/4	2	1		i(4)		d	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
42	42	1/2	1/2	4/4	2	1		V6(4)		d	i		V6(4)		V		6	4				M	1	1	0, 2, 1		1	0
42	42	5/8	5/8	4/4	2	1		V6		d	i		V6		V		6					M	1	1	5, 2, 1		1	5
42	42	3/4	3/4	4/4	2	1		i(#0)		d	i		i(#0)		i			#0				m	1	1	0, -3, 1		0	0
42	42	7/8	7/8	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
43	43	0	0	4/4	2	1		V65/III		d	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
43	43	1/2	1/2	4/4	2	1		V65(13)/III		d	i		V65(13)/III		V		65	13	III			Mm7	1	1	2, -1, -4, -2	1	-2	2
43	43	5/8	5/8	4/4	2	1		III		d	i		III		III							M	1	1	-3, 1, -2		-3	-3
43	43	3/4	3/4	4/4	2	1		i65		d	i		i65		i		65					mm7	1	1	-3, 1, -2, 0		0	-3
43	43	7/8	7/8	4/4	2	1		ii%2		d	i		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
44	44	0	0	4/4	2	1		ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
44	44	1/2	1/2	4/4	2	1		ii%65(2)	iv7	d	i		ii%65(2)		ii	%	65	2				%7	1	1	-1, -4, 0, -3		2	-1
44	44	5/8	5/8	4/4	2	1		ii%43		d	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
44	44	3/4	3/4	4/4	2	1		V[i64	V(64)	d	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
44	44	7/8	7/8	4/4	2	1		ii%7/V		d	i	V	ii%7/V		ii	%	7		V			%7	1	1	3, 0, -3, 1		3	3
45	45	0	0	4/4	2	1		V43/V		d	i	V	V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
45	45	1/4	1/4	4/4	2	1		V(4)		d	i	V	V(4)		V			4				M	1	1	1, 0, 2		1	1
45	45	3/8	3/8	4/4	2	1		V7		d	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	5/8	5/8	4/4	2	1		i64		d	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
45	45	3/4	3/4	4/4	2	1		V6(11)		d	i	V	V6(11)		V		6	11				M	1	1	5, 2, 1	0	1	5
45	45	7/8	7/8	4/4	2	1		i43]		d	i	V	i43		i		43					mm7	1	1	1, -2, 0, -3		0	1
46	46	0	0	4/4	2	1		ii43		d	i		ii43		ii		43					mm7	1	1	3, 0, 2, -1		2	3
46	46	1/4	1/4	4/4	2	1		V7(4)		d	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
46	46	3/8	3/8	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
46	46	1/2	1/2	4/4	2	1		i(94)		d	i		i(94)		i			94				m	1	1	0, -1, 1	2	0	0
46	46	5/8	5/8	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
46	46	3/4	3/4	4/4	2	1		i(9#7)	V(9#7)/iv	d	i		i(9#7)		i			9#7				m	1	1	0, -3, 1	2, 5	0	0
46	46	7/8	7/8	4/4	2	1		V7/iv		d	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
47	47	0	0	4/4	2	1		ii65		d	i		ii65		ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
47	47	1/4	1/4	4/4	2	1		ii		d	i		ii		ii							m	1	1	2, -1, 3		2	2
47	47	1/2	1/2	4/4	2	1		V(4)		d	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
47	47	5/8	5/8	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
47	47	3/4	3/4	4/4	2	1		V7(#6)		d	i		V7(#6)		V		7	#6				Mm7	1	1	1, 5, 2, 4		1	1
47	47	7/8	7/8	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
48	48	0	0	4/4	2	1		I.I(94)}		d	I		I(94)		I			94			}	M	1	0	0, -1, 1	2	0	0
48	48	1/4	1/4	4/4	2	1		I|PAC		d	I		I		I					PAC		M	1	0	0, 4, 1		0	0
48	48	7/8	7/8	4/4	2	1		{		d	I										{		1	0				
49	49	0	0	4/4	2	1		I[ii7(11)		d	I	I	ii7(11)		ii		7	11				mm7	1	0	2, -1, 3, 0	1	2	2
49	49	1/4	1/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
49	49	1/2	1/2	4/4	2	1		I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
50	50	0	0	4/4	2	1		ii7(11)		d	I	I	ii7(11)		ii		7	11				mm7	1	0	2, -1, 3, 0	1	2	2
50	50	1/4	1/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
50	50	1/2	1/2	4/4	2	1		I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
51	51	0	0	4/4	2	1		ii7(11)		d	I	I	ii7(11)		ii		7	11				mm7	1	0	2, -1, 3, 0	1	2	2
51	51	1/4	1/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
51	51	1/2	1/2	4/4	2	1		I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
51	51	3/4	3/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
51	51	7/8	7/8	4/4	2	1		I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
52	52	0	0	4/4	2	1		ii7(11)		d	I	I	ii7(11)		ii		7	11				mm7	1	0	2, -1, 3, 0	1	2	2
52	52	1/4	1/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
52	52	1/2	1/2	4/4	2	1		ii7(11)]		d	I	I	ii7(11)		ii		7	11				mm7	1	0	2, -1, 3, 0	1	2	2
53	53	0	0	4/4	2	1		ii7		d	I		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
53	53	3/8	3/8	4/4	2	1		V(4)		d	I		V(4)		V			4				M	1	0	1, 0, 2		1	1
53	53	1/2	1/2	4/4	2	1		I(64)	IV64	d	I		I(64)		I			64				M	1	0	0, -1, 3		0	0
53	53	3/4	3/4	4/4	2	1		ii7		d	I		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
54	54	0	0	4/4	2	1		V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
54	54	1/4	1/4	4/4	2	1		I(64)	IV64	d	I		I(64)		I			64				M	1	0	0, -1, 3		0	0
54	54	1/2	1/2	4/4	2	1		ii7		d	I		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
54	54	3/4	3/4	4/4	2	1		V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	55	0	0	4/4	2	1		I(64)	IV64	d	I		I(64)		I			64				M	1	0	0, -1, 3		0	0
55	55	1/4	1/4	4/4	2	1		ii2		d	I		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
55	55	3/8	3/8	4/4	2	1		ii43		d	I		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3
55	55	7/16	7/16	4/4	2	1		V7(6)		d	I		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
55	55	1/2	1/2	4/4	2	1		I(64)	IV64	d	I		I(64)		I			64				M	1	0	0, -1, 3		0	0
55	55	3/4	3/4	4/4	2	1		ii2		d	I		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
55	55	7/8	7/8	4/4	2	1		ii43		d	I		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3
55	55	15/16	15/16	4/4	2	1		V7(6)		d	I		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
56	56	0	0	4/4	2	1		I(964)	ii2	d	I		I(964)		I			964				M	1	0	0, -1, 3	2	0	0
56	56	1/8	1/8	4/4	2	1		V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
56	56	1/4	1/4	4/4	2	1		I(964)	ii2	d	I		I(964)		I			964				M	1	0	0, -1, 3	2	0	0
56	56	3/8	3/8	4/4	2	1		V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
56	56	1/2	1/2	4/4	2	1		I(964)	ii2	d	I		I(964)		I			964				M	1	0	0, -1, 3	2	0	0
56	56	7/8	7/8	4/4	2	1		ii43		d	I		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3
56	56	15/16	15/16	4/4	2	1		V		d	I		V		V							M	1	0	1, 5, 2		1	1
57	57	0	0	4/4	2	1		I[I|IAC}{		d	I	I	I		I					IAC	}{	M	1	0	0, 4, 1		0	0
57	57	1/4	1/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
57	57	1/2	1/2	4/4	2	1		I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
57	57	3/4	3/4	4/4	2	1		V7		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
58	58	0	0	9/8	2	1		I]		d	I	I	I		I							M	1	0	0, 4, 1		0	0
59	59	7/8	7/8	4/4	2	1		V		d	I		V		V							M	1	0	1, 5, 2		1	1
60	60	0	0	4/4	2	1		I|IAC}		d	I		I		I					IAC	}	M	1	0	0, 4, 1		0	0
